2024-05-08 19:14:14 | INFO | stdout | /mnt/bn/vl-research/workspace/boli01/projects/demos
2024-05-08 19:27:28 | INFO | stdout | {'text': 'What characters are used in this captcha? Write them sequentially', 'files': ['/mnt/bn/vl-research/workspace/boli01/projects/demos/cache/675b15299f526cc866e41cae0f1fbaf3565e4b90/user_example_03.jpg']}
2024-05-08 19:27:28 | INFO | gradio_web_server | add_text. ip: 124.246.66.198. len: 65
2024-05-08 19:27:28 | INFO | gradio_web_server | http_bot. ip: 124.246.66.198
2024-05-08 19:27:28 | INFO | gradio_web_server | ============= template_name: qwen_1_5 =============
2024-05-08 19:27:28 | INFO | gradio_web_server | model_name: llava-next-72b, worker_addr: http://localhost:40000
2024-05-08 19:27:28 | INFO | gradio_web_server | ==== request ====
{'model': 'llava-next-72b', 'prompt': '<|im_start|>system\nYou are a helpful assistant.<|im_end|>\n<|im_start|>user\n<image>\nWhat characters are used in this captcha? Write them sequentially<|im_end|>\n<|im_start|>assistant\n', 'temperature': 0.0, 'top_p': 0.0, 'max_new_tokens': 1024, 'stop': None, 'images': "List of 1 images: ['67fc0a3522d64360fa776288d8005526']"}
2024-05-08 19:27:49 | INFO | stdout | {'text': 'What characters are used in this captcha? Write them sequentially', 'files': ['/mnt/bn/vl-research/workspace/boli01/projects/demos/cache/675b15299f526cc866e41cae0f1fbaf3565e4b90/user_example_03.jpg']}
2024-05-08 19:27:49 | INFO | gradio_web_server | add_text. ip: 124.246.66.198. len: 65
2024-05-08 19:27:49 | INFO | gradio_web_server | http_bot. ip: 124.246.66.198
2024-05-08 19:27:49 | INFO | gradio_web_server | ============= template_name: qwen_1_5 =============
2024-05-08 19:27:49 | INFO | gradio_web_server | model_name: llava-next-72b, worker_addr: http://localhost:40000
2024-05-08 19:27:49 | INFO | gradio_web_server | ==== request ====
{'model': 'llava-next-72b', 'prompt': '<|im_start|>system\nYou are a helpful assistant.<|im_end|>\n<|im_start|>user\n<image>\nWhat characters are used in this captcha? Write them sequentially<|im_end|>\n<|im_start|>assistant\n', 'temperature': 0.0, 'top_p': 0.2, 'max_new_tokens': 1024, 'stop': None, 'images': "List of 1 images: ['67fc0a3522d64360fa776288d8005526']"}
2024-05-08 19:27:51 | INFO | gradio_web_server | The characters used in this captcha are: 6, t, q, b, c, d, s.
2024-05-08 19:28:13 | INFO | stdout | {'text': 'What characters are used in this captcha? Write them sequentially', 'files': ['/mnt/bn/vl-research/workspace/boli01/projects/demos/cache/675b15299f526cc866e41cae0f1fbaf3565e4b90/user_example_03.jpg']}
2024-05-08 19:28:13 | INFO | gradio_web_server | add_text. ip: 124.246.66.198. len: 65
2024-05-08 19:28:14 | INFO | gradio_web_server | http_bot. ip: 124.246.66.198
2024-05-08 19:28:14 | INFO | gradio_web_server | ============= template_name: qwen_1_5 =============
2024-05-08 19:28:14 | INFO | gradio_web_server | model_name: llava-next-72b, worker_addr: http://localhost:40000
2024-05-08 19:28:14 | INFO | gradio_web_server | ==== request ====
{'model': 'llava-next-72b', 'prompt': '<|im_start|>system\nYou are a helpful assistant.<|im_end|>\n<|im_start|>user\n<image>\nWhat characters are used in this captcha? Write them sequentially<|im_end|>\n<|im_start|>assistant\n', 'temperature': 0.0, 'top_p': 1.0, 'max_new_tokens': 1024, 'stop': None, 'images': "List of 1 images: ['67fc0a3522d64360fa776288d8005526']"}
2024-05-08 19:28:15 | INFO | gradio_web_server | The characters used in this captcha are: 6, t, q, b, c, d, s.
2024-05-08 19:28:19 | INFO | stdout | {'text': 'この猫の目の大きさは、どのような理由で他の猫と比べて特に大きく見えますか？', 'files': ['/mnt/bn/vl-research/workspace/boli01/projects/demos/cache/b7b8f04e74cda37d9a574c1a2098d7e4ee97b212/user_example_05.jpg']}
2024-05-08 19:28:19 | INFO | gradio_web_server | add_text. ip: 124.246.66.198. len: 37
2024-05-08 19:28:19 | INFO | gradio_web_server | http_bot. ip: 124.246.66.198
2024-05-08 19:28:19 | INFO | gradio_web_server | ============= template_name: qwen_1_5 =============
2024-05-08 19:28:19 | INFO | gradio_web_server | model_name: llava-next-72b, worker_addr: http://localhost:40000
2024-05-08 19:28:19 | INFO | gradio_web_server | ==== request ====
{'model': 'llava-next-72b', 'prompt': '<|im_start|>system\nYou are a helpful assistant.<|im_end|>\n<|im_start|>user\n<image>\nこの猫の目の大きさは、どのような理由で他の猫と比べて特に大きく見えますか？<|im_end|>\n<|im_start|>assistant\n', 'temperature': 0.0, 'top_p': 1.0, 'max_new_tokens': 1024, 'stop': None, 'images': "List of 1 images: ['6a216b113245e21e8b9f3b2f14599730']"}
2024-05-08 19:28:28 | INFO | gradio_web_server | この猫の目の大きさが他の猫と比べて特に大きく見える理由は、写真の角度と焦点の位置によるものです。写真は猫の正面から撮影されており、猫の目がカメラに直面しているため、目がより目立つように写っています。また、猫の顔が写真の中心に位置しており、他の部分が遠くに写っているため、猫の目がより目立つように写っています。この効果は、写真の構成と焦点の位置によって引き起こされる視覚的な効果です。
2024-05-08 19:28:31 | INFO | stdout | {'text': 'What characters are used in this captcha? Write them sequentially', 'files': ['/mnt/bn/vl-research/workspace/boli01/projects/demos/cache/675b15299f526cc866e41cae0f1fbaf3565e4b90/user_example_03.jpg']}
2024-05-08 19:28:31 | INFO | gradio_web_server | add_text. ip: 124.246.66.198. len: 65
2024-05-08 19:28:31 | INFO | gradio_web_server | http_bot. ip: 124.246.66.198
2024-05-08 19:28:31 | INFO | gradio_web_server | ============= template_name: qwen_1_5 =============
2024-05-08 19:28:31 | INFO | gradio_web_server | model_name: llava-next-72b, worker_addr: http://localhost:40000
2024-05-08 19:28:32 | INFO | gradio_web_server | ==== request ====
{'model': 'llava-next-72b', 'prompt': '<|im_start|>system\nYou are a helpful assistant.<|im_end|>\n<|im_start|>user\n<image>\nWhat characters are used in this captcha? Write them sequentially<|im_end|>\n<|im_start|>assistant\n', 'temperature': 0.0, 'top_p': 1.0, 'max_new_tokens': 1024, 'stop': None, 'images': "List of 1 images: ['67fc0a3522d64360fa776288d8005526']"}
2024-05-08 19:28:34 | INFO | gradio_web_server | The characters used in this captcha are: 6, t, q, b, c, d, s.
2024-05-08 19:28:51 | INFO | stdout | {'text': 'Explain this diagram.', 'files': ['/mnt/bn/vl-research/workspace/boli01/projects/demos/cache/7f718391e606e46b9d40e4948a1e8cb262335699/user_example_01.jpg']}
2024-05-08 19:28:51 | INFO | gradio_web_server | add_text. ip: 124.246.66.198. len: 21
2024-05-08 19:28:52 | INFO | gradio_web_server | http_bot. ip: 124.246.66.198
2024-05-08 19:28:52 | INFO | gradio_web_server | ============= template_name: qwen_1_5 =============
2024-05-08 19:28:52 | INFO | gradio_web_server | model_name: llava-next-72b, worker_addr: http://localhost:40000
2024-05-08 19:28:52 | INFO | gradio_web_server | ==== request ====
{'model': 'llava-next-72b', 'prompt': '<|im_start|>system\nYou are a helpful assistant.<|im_end|>\n<|im_start|>user\n<image>\nExplain this diagram.<|im_end|>\n<|im_start|>assistant\n', 'temperature': 0.0, 'top_p': 1.0, 'max_new_tokens': 1024, 'stop': None, 'images': "List of 1 images: ['91d6a4b55dd3ab9c0293c0dbd1ed2d4a']"}
2024-05-08 19:29:47 | INFO | gradio_web_server | The diagram you've provided appears to be a simplified representation of a computer system architecture, focusing on the hardware components and their connections. Here's a breakdown of the components and their functions as depicted in the diagram:

1. **CPU (Central Processing Unit)**: This is the brain of the computer, responsible for executing instructions and controlling the operation of the computer system.

2. **ROM (Read-Only Memory)**: This is a type of non-volatile memory that retains its data even when the power is turned off.

3. **RAM (Random Access Memory)**: This is a type of volatile memory that temporarily stores data that the CPU needs to access quickly.

4. **HDD (Hard Disk Drive)**: This is a non-volatile storage device that stores and retrieves digital information using one or more rigid rapidly rotating disks coated with magnetic material.

5. **Display**: This is the output device that allows the user to see the visual representation of the computer's output.

6. **Network (I/F)**: This stands for "Interface" and represents the hardware and software that allow the computer to communicate with other devices on a network.

7. **Keyboard**: This is an input device used to enter text or commands into the computer.

8. **Mouse**: This is an input device that allows the user to interact with the computer by pointing and clicking.

9. **Media (I/F)**: This likely refers to an interface for handling media, such as CDs or DVDs.

10. **CD-RW Drive**: This is a device that can read, write, and rewrite data on CD-RW discs.

11. **Recording Medium**: This could refer to any storage device used for recording data, such as a hard drive, CD, or DVD.

12. **304 (504)**: This could be a specific model or part number for a component, possibly a type of memory or storage device.

13. **305 (505)**: Similar to the above, this could be another model or part number for a component.

14. **308 (508)**: Again, this could be a model or part number for a component.

15. **310 (510)**: This could be a model or part number for a component, possibly a network interface card or a specific type of storage device.

16. **311 (511)**: This could be a model or part number for a component, possibly a keyboard or a mouse.

17. **312 (512)**: This could be a model or part number for a component, possibly a sound card or a specific type of storage device.

18. **313 (513)**: This could be a model or part number for a component, possibly a CD-RW drive or a specific type of storage device.

19. **314 (514)**: This could be a model or part number for a component, possibly a specific type of recording medium.

20. **309 (509)**: This could be a model or part number for a component, possibly a network interface card or a specific type of storage device.

21. **307 (507)**: This could be a model or part number for a component, possibly a specific type of storage device.

22. **306 (506)**: This could be a model or part number for a component, possibly a specific type of storage device.

The numbers in parentheses (e.g., 504, 505, etc.) might indicate a specific version or revision of the component, or they could be part numbers for the components used in the system.

The arrows indicate the flow of data or the connections between these components. For example, the CPU is connected to the RAM, ROM, and HDD, which suggests that the CPU can access data from these storage devices. The keyboard and mouse are connected to the CPU, indicating that they are input devices that send data to the CPU. The display is connected to the CPU, which means that the CPU sends data to the display for output.

The diagram is a bit abstract and lacks specific details about the connections and the nature of the components, but it gives a general idea of how the different parts of a computer system are connected and interact with each other.
2024-05-08 19:29:49 | INFO | gradio_web_server | upvote. ip: 124.246.66.198
2024-05-08 19:29:49 | ERROR | stderr | Traceback (most recent call last):
2024-05-08 19:29:49 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/queueing.py", line 527, in process_events
2024-05-08 19:29:49 | ERROR | stderr |     response = await route_utils.call_process_api(
2024-05-08 19:29:49 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/route_utils.py", line 270, in call_process_api
2024-05-08 19:29:49 | ERROR | stderr |     output = await app.get_blocks().process_api(
2024-05-08 19:29:49 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/blocks.py", line 1856, in process_api
2024-05-08 19:29:49 | ERROR | stderr |     data = await self.postprocess_data(fn_index, result["prediction"], state)
2024-05-08 19:29:49 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/blocks.py", line 1684, in postprocess_data
2024-05-08 19:29:49 | ERROR | stderr |     prediction_value = block.postprocess(prediction_value)
2024-05-08 19:29:49 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/components/multimodal_textbox.py", line 160, in postprocess
2024-05-08 19:29:49 | ERROR | stderr |     raise ValueError(
2024-05-08 19:29:49 | ERROR | stderr | ValueError: MultimodalTextbox expects a dictionary with optional keys 'text' and 'files'. Received str
2024-05-08 19:29:51 | INFO | gradio_web_server | clear_history. ip: 124.246.66.198
2024-05-08 19:34:33 | INFO | stdout | /mnt/bn/vl-research/workspace/boli01/projects/demos
2024-05-08 19:34:33 | INFO | gradio_web_server | args: Namespace(host='0.0.0.0', port=None, controller_url='http://localhost:50010', concurrency_count=16, model_list_mode='once', share=False, moderate=False, embed=False)
2024-05-08 19:34:33 | INFO | gradio_web_server | Models: ['llava-next-72b']
2024-05-08 19:34:33 | INFO | gradio_web_server | Namespace(host='0.0.0.0', port=None, controller_url='http://localhost:50010', concurrency_count=16, model_list_mode='once', share=False, moderate=False, embed=False)
2024-05-08 19:34:34 | INFO | stdout | Running on local URL:  http://0.0.0.0:7860
2024-05-08 19:34:34 | INFO | stdout | 
2024-05-08 19:34:34 | INFO | stdout | To create a public link, set `share=True` in `launch()`.
2024-05-08 19:34:40 | INFO | gradio_web_server | load_demo. ip: 124.246.66.198. params: {}
2024-05-08 19:34:42 | INFO | stdout | {'text': 'この猫の目の大きさは、どのような理由で他の猫と比べて特に大きく見えますか？', 'files': ['/mnt/bn/vl-research/workspace/boli01/projects/demos/cache/b7b8f04e74cda37d9a574c1a2098d7e4ee97b212/user_example_05.jpg']}
2024-05-08 19:34:42 | INFO | gradio_web_server | add_text. ip: 124.246.66.198. len: 37
2024-05-08 19:34:42 | INFO | gradio_web_server | http_bot. ip: 124.246.66.198
2024-05-08 19:34:42 | INFO | gradio_web_server | ============= template_name: qwen_1_5 =============
2024-05-08 19:34:42 | INFO | gradio_web_server | model_name: llava-next-72b, worker_addr: http://localhost:40000
2024-05-08 19:34:42 | INFO | gradio_web_server | ==== request ====
{'model': 'llava-next-72b', 'prompt': '<|im_start|>system\nYou are a helpful assistant.<|im_end|>\n<|im_start|>user\n<image>\nこの猫の目の大きさは、どのような理由で他の猫と比べて特に大きく見えますか？<|im_end|>\n<|im_start|>assistant\n', 'temperature': 0.2, 'top_p': 0.7, 'max_new_tokens': 512, 'stop': None, 'images': "List of 1 images: ['6a216b113245e21e8b9f3b2f14599730']"}
2024-05-08 19:34:51 | INFO | gradio_web_server | この猫の目の大きさが他の猫と比べて特に大きく見える理由は、写真の角度と焦点の位置によるものです。写真は猫の顔から正面から撮影されており、猫の目がカメラに近づいているため、焦点が目に向かって集中しています。これにより、猫の目がより大きく、より鮮明に写っているように見えます。また、猫の顔が正面から撮影されているため、目が正面に直角に配置されているように見えることも、目が大きく見える要因の一つです。
2024-05-08 19:34:55 | INFO | gradio_web_server | upvote. ip: 124.246.66.198
2024-05-08 19:34:55 | ERROR | stderr | Traceback (most recent call last):
2024-05-08 19:34:55 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/queueing.py", line 527, in process_events
2024-05-08 19:34:55 | ERROR | stderr |     response = await route_utils.call_process_api(
2024-05-08 19:34:55 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/route_utils.py", line 270, in call_process_api
2024-05-08 19:34:55 | ERROR | stderr |     output = await app.get_blocks().process_api(
2024-05-08 19:34:55 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/blocks.py", line 1856, in process_api
2024-05-08 19:34:55 | ERROR | stderr |     data = await self.postprocess_data(fn_index, result["prediction"], state)
2024-05-08 19:34:55 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/blocks.py", line 1684, in postprocess_data
2024-05-08 19:34:55 | ERROR | stderr |     prediction_value = block.postprocess(prediction_value)
2024-05-08 19:34:55 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/components/multimodal_textbox.py", line 160, in postprocess
2024-05-08 19:34:55 | ERROR | stderr |     raise ValueError(
2024-05-08 19:34:55 | ERROR | stderr | ValueError: MultimodalTextbox expects a dictionary with optional keys 'text' and 'files'. Received str
2024-05-08 19:34:56 | INFO | gradio_web_server | downvote. ip: 124.246.66.198
2024-05-08 19:34:56 | ERROR | stderr | Traceback (most recent call last):
2024-05-08 19:34:56 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/queueing.py", line 527, in process_events
2024-05-08 19:34:56 | ERROR | stderr |     response = await route_utils.call_process_api(
2024-05-08 19:34:56 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/route_utils.py", line 270, in call_process_api
2024-05-08 19:34:56 | ERROR | stderr |     output = await app.get_blocks().process_api(
2024-05-08 19:34:56 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/blocks.py", line 1856, in process_api
2024-05-08 19:34:56 | ERROR | stderr |     data = await self.postprocess_data(fn_index, result["prediction"], state)
2024-05-08 19:34:56 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/blocks.py", line 1684, in postprocess_data
2024-05-08 19:34:56 | ERROR | stderr |     prediction_value = block.postprocess(prediction_value)
2024-05-08 19:34:56 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/components/multimodal_textbox.py", line 160, in postprocess
2024-05-08 19:34:56 | ERROR | stderr |     raise ValueError(
2024-05-08 19:34:56 | ERROR | stderr | ValueError: MultimodalTextbox expects a dictionary with optional keys 'text' and 'files'. Received str
2024-05-08 19:34:58 | INFO | gradio_web_server | flag. ip: 124.246.66.198
2024-05-08 19:34:58 | ERROR | stderr | Traceback (most recent call last):
2024-05-08 19:34:58 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/queueing.py", line 527, in process_events
2024-05-08 19:34:58 | ERROR | stderr |     response = await route_utils.call_process_api(
2024-05-08 19:34:58 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/route_utils.py", line 270, in call_process_api
2024-05-08 19:34:58 | ERROR | stderr |     output = await app.get_blocks().process_api(
2024-05-08 19:34:58 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/blocks.py", line 1856, in process_api
2024-05-08 19:34:58 | ERROR | stderr |     data = await self.postprocess_data(fn_index, result["prediction"], state)
2024-05-08 19:34:58 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/blocks.py", line 1684, in postprocess_data
2024-05-08 19:34:58 | ERROR | stderr |     prediction_value = block.postprocess(prediction_value)
2024-05-08 19:34:58 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/components/multimodal_textbox.py", line 160, in postprocess
2024-05-08 19:34:58 | ERROR | stderr |     raise ValueError(
2024-05-08 19:34:58 | ERROR | stderr | ValueError: MultimodalTextbox expects a dictionary with optional keys 'text' and 'files'. Received str
2024-05-08 19:37:16 | INFO | stdout | /mnt/bn/vl-research/workspace/boli01/projects/demos
2024-05-08 19:37:16 | INFO | gradio_web_server | args: Namespace(host='0.0.0.0', port=None, controller_url='http://localhost:50010', concurrency_count=16, model_list_mode='once', share=False, moderate=False, embed=False)
2024-05-08 19:37:16 | INFO | gradio_web_server | Models: ['llava-next-72b']
2024-05-08 19:37:16 | INFO | gradio_web_server | Namespace(host='0.0.0.0', port=None, controller_url='http://localhost:50010', concurrency_count=16, model_list_mode='once', share=False, moderate=False, embed=False)
2024-05-08 19:37:16 | INFO | stdout | Running on local URL:  http://0.0.0.0:7860
2024-05-08 19:37:17 | INFO | stdout | 
2024-05-08 19:37:17 | INFO | stdout | To create a public link, set `share=True` in `launch()`.
2024-05-08 19:37:19 | INFO | gradio_web_server | load_demo. ip: 124.246.66.198. params: {}
2024-05-08 19:37:21 | INFO | stdout | {'text': '请针对于这幅画写一首中文古诗。', 'files': ['/mnt/bn/vl-research/workspace/boli01/projects/demos/cache/0266b3f7b9311a93f0f38bc8cf0698b019c829b1/user_example_09.jpg']}
2024-05-08 19:37:21 | INFO | gradio_web_server | add_text. ip: 124.246.66.198. len: 15
2024-05-08 19:37:21 | INFO | gradio_web_server | http_bot. ip: 124.246.66.198
2024-05-08 19:37:21 | INFO | gradio_web_server | ============= template_name: qwen_1_5 =============
2024-05-08 19:37:21 | INFO | gradio_web_server | model_name: llava-next-72b, worker_addr: http://localhost:40000
2024-05-08 19:37:21 | INFO | gradio_web_server | ==== request ====
{'model': 'llava-next-72b', 'prompt': '<|im_start|>system\nYou are a helpful assistant.<|im_end|>\n<|im_start|>user\n<image>\n请针对于这幅画写一首中文古诗。<|im_end|>\n<|im_start|>assistant\n', 'temperature': 0.2, 'top_p': 0.7, 'max_new_tokens': 512, 'stop': None, 'images': "List of 1 images: ['14dc2eeafa58f977589b57749e8b0eeb']"}
2024-05-08 19:37:28 | INFO | gradio_web_server | 星河灿烂，月色如水，
山川静谧，村庄安详。
梵高笔下，色彩斑斓，
描绘星空，尽展辉煌。

夜幕降临，月升天际，
繁星点点，如梦似幻。
梵高之笔，挥洒自如，
画出宇宙，尽展神韵。

山丘起伏，村庄静谧，
梵高之心，尽展眼前。
星空璀璨，月色如水，
尽展梵高，艺术之神韵。
2024-05-08 19:37:30 | INFO | gradio_web_server | upvote. ip: 124.246.66.198
2024-05-08 19:41:41 | INFO | stdout | {'text': "What's more?", 'files': []}
2024-05-08 19:41:41 | INFO | gradio_web_server | add_text. ip: 124.246.66.198. len: 12
2024-05-08 19:41:41 | INFO | gradio_web_server | http_bot. ip: 124.246.66.198
2024-05-08 19:41:41 | INFO | gradio_web_server | ============= template_name: qwen_1_5 =============
2024-05-08 19:41:41 | INFO | gradio_web_server | model_name: llava-next-72b, worker_addr: http://localhost:40000
2024-05-08 19:41:41 | INFO | gradio_web_server | ==== request ====
{'model': 'llava-next-72b', 'prompt': "<|im_start|>system\nYou are a helpful assistant.<|im_end|>\n<|im_start|>user\n<image>\nWhat's more?<|im_end|>\n<|im_start|>assistant\n", 'temperature': 0.2, 'top_p': 0.7, 'max_new_tokens': 512, 'stop': None, 'images': 'List of 0 images: []'}
2024-05-08 19:41:43 | INFO | gradio_web_server | I'm sorry, but I'm not sure what you are asking. Could you please provide more context or clarify your question?
2024-05-08 19:41:45 | INFO | gradio_web_server | clear_history. ip: 124.246.66.198
2024-05-08 19:41:52 | INFO | gradio_web_server | upvote. ip: 124.246.66.198
2024-05-08 19:41:57 | INFO | stdout | {'text': 'What characters are used in this captcha? Write them sequentially', 'files': ['/mnt/bn/vl-research/workspace/boli01/projects/demos/cache/675b15299f526cc866e41cae0f1fbaf3565e4b90/user_example_03.jpg']}
2024-05-08 19:41:57 | INFO | gradio_web_server | add_text. ip: 124.246.66.198. len: 65
2024-05-08 19:41:57 | INFO | gradio_web_server | http_bot. ip: 124.246.66.198
2024-05-08 19:41:57 | INFO | gradio_web_server | ============= template_name: qwen_1_5 =============
2024-05-08 19:41:57 | INFO | gradio_web_server | model_name: llava-next-72b, worker_addr: http://localhost:40000
2024-05-08 19:41:57 | INFO | gradio_web_server | ==== request ====
{'model': 'llava-next-72b', 'prompt': '<|im_start|>system\nYou are a helpful assistant.<|im_end|>\n<|im_start|>user\n<image>\nWhat characters are used in this captcha? Write them sequentially<|im_end|>\n<|im_start|>assistant\n', 'temperature': 0.2, 'top_p': 0.7, 'max_new_tokens': 512, 'stop': None, 'images': "List of 1 images: ['67fc0a3522d64360fa776288d8005526']"}
2024-05-08 19:41:59 | INFO | gradio_web_server | The characters used in this captcha are: 6, t, q, b, c, s, d, s, and a.
2024-05-08 19:46:25 | INFO | stdout | /mnt/bn/vl-research/workspace/boli01/projects/demos
2024-05-08 19:46:25 | INFO | gradio_web_server | args: Namespace(host='0.0.0.0', port=None, controller_url='http://localhost:50010', concurrency_count=16, model_list_mode='once', share=False, moderate=False, embed=False)
2024-05-08 19:46:25 | INFO | gradio_web_server | Models: ['llava-next-72b']
2024-05-08 19:46:25 | INFO | gradio_web_server | Namespace(host='0.0.0.0', port=None, controller_url='http://localhost:50010', concurrency_count=16, model_list_mode='once', share=False, moderate=False, embed=False)
2024-05-08 19:46:26 | INFO | stdout | Running on local URL:  http://0.0.0.0:7860
2024-05-08 19:46:26 | INFO | stdout | 
2024-05-08 19:46:26 | INFO | stdout | To create a public link, set `share=True` in `launch()`.
2024-05-08 19:47:42 | INFO | stdout | /mnt/bn/vl-research/workspace/boli01/projects/demos
2024-05-08 19:47:42 | INFO | gradio_web_server | args: Namespace(host='0.0.0.0', port=None, controller_url='http://localhost:50010', concurrency_count=16, model_list_mode='once', share=False, moderate=False, embed=False)
2024-05-08 19:47:42 | INFO | gradio_web_server | Models: ['llava-next-72b']
2024-05-08 19:47:42 | INFO | gradio_web_server | Namespace(host='0.0.0.0', port=None, controller_url='http://localhost:50010', concurrency_count=16, model_list_mode='once', share=False, moderate=False, embed=False)
2024-05-08 19:47:43 | INFO | stdout | Running on local URL:  http://0.0.0.0:7860
2024-05-08 19:47:44 | INFO | stdout | 
2024-05-08 19:47:44 | INFO | stdout | To create a public link, set `share=True` in `launch()`.
2024-05-08 19:47:48 | INFO | gradio_web_server | load_demo. ip: 124.246.66.198. params: {}
2024-05-08 19:47:52 | INFO | stdout | {'text': 'What characters are used in this captcha? Write them sequentially', 'files': ['/tmp/gradio/675b15299f526cc866e41cae0f1fbaf3565e4b90/user_example_03.jpg']}
2024-05-08 19:47:52 | INFO | gradio_web_server | add_text. ip: 124.246.66.198. len: 65
2024-05-08 19:47:52 | INFO | gradio_web_server | http_bot. ip: 124.246.66.198
2024-05-08 19:47:52 | INFO | gradio_web_server | ============= template_name: qwen_1_5 =============
2024-05-08 19:47:52 | INFO | gradio_web_server | model_name: llava-next-72b, worker_addr: http://localhost:40000
2024-05-08 19:47:52 | INFO | gradio_web_server | ==== request ====
{'model': 'llava-next-72b', 'prompt': '<|im_start|>system\nYou are a helpful assistant.<|im_end|>\n<|im_start|>user\n<image>\nWhat characters are used in this captcha? Write them sequentially<|im_end|>\n<|im_start|>assistant\n', 'temperature': 0.0, 'top_p': 0.7, 'max_new_tokens': 1024, 'stop': None, 'images': "List of 1 images: ['67fc0a3522d64360fa776288d8005526']"}
2024-05-08 19:47:54 | INFO | gradio_web_server | The characters used in this captcha are: 6, t, q, b, c, d, s.
2024-05-08 19:47:59 | INFO | gradio_web_server | upvote. ip: 124.246.66.198
2024-05-08 19:48:00 | INFO | stdout | [0, 1] The characters used in this captcha are: 6, t, q, b, c, d, s. True
2024-05-08 19:48:07 | ERROR | stderr | [31mERROR[0m:    Exception in ASGI application
2024-05-08 19:48:07 | ERROR | stderr | Traceback (most recent call last):
2024-05-08 19:48:07 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/starlette/responses.py", line 327, in __call__
2024-05-08 19:48:07 | ERROR | stderr |     stat_result = await anyio.to_thread.run_sync(os.stat, self.path)
2024-05-08 19:48:07 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/anyio/to_thread.py", line 56, in run_sync
2024-05-08 19:48:07 | ERROR | stderr |     return await get_async_backend().run_sync_in_worker_thread(
2024-05-08 19:48:07 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/anyio/_backends/_asyncio.py", line 2144, in run_sync_in_worker_thread
2024-05-08 19:48:07 | ERROR | stderr |     return await future
2024-05-08 19:48:07 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/anyio/_backends/_asyncio.py", line 851, in run
2024-05-08 19:48:07 | ERROR | stderr |     result = context.run(func, *args)
2024-05-08 19:48:07 | ERROR | stderr | FileNotFoundError: [Errno 2] No such file or directory: '{PARENT_FOLDER}/assets/favicon.ico'
2024-05-08 19:48:07 | ERROR | stderr | 
2024-05-08 19:48:07 | ERROR | stderr | During handling of the above exception, another exception occurred:
2024-05-08 19:48:07 | ERROR | stderr | 
2024-05-08 19:48:07 | ERROR | stderr | Traceback (most recent call last):
2024-05-08 19:48:07 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/uvicorn/protocols/http/httptools_impl.py", line 411, in run_asgi
2024-05-08 19:48:07 | ERROR | stderr |     result = await app(  # type: ignore[func-returns-value]
2024-05-08 19:48:07 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/uvicorn/middleware/proxy_headers.py", line 69, in __call__
2024-05-08 19:48:07 | ERROR | stderr |     return await self.app(scope, receive, send)
